-7.085317636612225,-4.1446017908442165
-7.358931167577047,-4.625375456580848
7.50746990885301,-2.540722374620578
-7.313067548119069,-4.465769700070471
7.829138990829931,-2.4224041847314357
-7.722847427848923,-6.137098189858239
-7.949376865452858,-5.7080126276380065
-7.31469984224475,-4.888427000494724
-7.611234017470843,-5.855810594703416
-7.002166156260958,-4.51409892532212
-6.686818545169334,-4.409412257015968
-7.613684725578471,-6.23603855132948
-7.546566273628668,-5.939490285961193
-7.033386987300056,-4.418466092090008
-7.040580824738369,-4.647537849686331
-3.168330675098764,9.602490521666407
-7.62727236182673,-6.284941606075794
-6.950129290799377,-4.520814647720028
-7.118304836325309,-4.818093815685088
-3.023985589481033,9.57772905264406
7.611735789774908,-2.357495432247845
-8.126443539091394,-5.892398796783383
8.93690395257525,2.3675850330595556
-7.319111237539507,-5.842907013806949
9.234237370050113,2.2167953367278312
-3.3056858784140375,9.84470905324087
-3.291402020463635,9.68253715732942
-7.009456894733387,-4.277414175008953
7.466023454691323,-2.728600348203016
-7.0181275112499,-4.828594173722608
9.62013114575842,2.0748675273484163
-3.0120528540766607,9.404524432651037
-2.994546320446166,9.620801324899942
8.9747935148167,2.307117765539582
9.33972775259016,2.161693955944055
-7.736834014812037,-6.013886400129448
7.309896410236707,-2.3010187193458
-7.571865431728436,-5.991306695772164
7.873009104729934,-2.440405065200047
-2.9713229323564123,9.662212521645152
-2.994609070784559,9.943225886681732
9.297138796623733,2.350015500769521
-3.0606534799066623,9.658751080158737
9.214878575972902,2.390048338002425
7.860661860599738,-2.6453419375230194
7.639811925711513,-2.4795438260174043
-7.715216331775828,-5.794046828592962
-7.138098967590228,-4.496681172081915
9.346315493936995,2.026348722624867
7.635259529085317,-2.5987038891117913
9.214449383807235,2.475296886417397
-7.408143595731071,-5.798396515375188
-3.035135954917668,9.993564581844382
-6.8649514572209,-4.6273699096751715
-7.554508103093144,-6.102407011904337
-3.042669675283057,9.74166819740191
-7.070482162140735,-4.658856893781522
-3.1642700854381007,9.67015130458499
9.360321601667959,2.3424292573167733
-7.258373973763358,-4.867519287802727
9.178628167660769,2.398143641928756
-3.1685389263600445,10.102348019411973
-3.342359891335581,10.265839883863503
7.516979996149018,-2.305999320569283
-7.150367996041812,-6.123026560469754
-7.783439280186841,-5.94818040463326
-7.152493622283319,-4.781588168717278
-3.0517074976350442,9.996248508253236
-3.3101229911899464,10.109896691963527
-3.4337578544928107,9.717019338305658
-7.814423005348238,-5.82669350222549
-7.1044825956184,-4.593275746199731
-3.2797955939389496,9.936387692314737
-6.843146748739166,-4.50200092149997
-3.3223888806104567,9.771800307680637
-2.88217013435642,9.780286826314912
7.93616561607059,-2.654118177001527
-6.994495631093434,-4.604926591446557
8.12735022607452,-2.6564487120271094
7.960204624404983,-2.473911836381201
-7.651167009862207,-6.243982659218323
7.760707966415673,-2.3830700484495932
9.34846083899929,2.199192674151894
-7.235354834665752,-4.486394400381912
7.812339050759459,-2.3229285669209627
7.660729115121732,-2.310063350231728
-7.30519061647855,-4.619568370623705
9.69132782946228,2.4695319378731955
-6.979950085715186,-4.460175177523736
-7.270177822135869,-4.910184234898825
-7.232531619048178,-4.441152870946883
9.274354076873113,1.8778722206152463
7.800555329981356,-2.3266327580539627
-3.2984076200080437,10.124711481848884
-2.8609888847644003,9.923216892116482
-7.510715621931641,-5.573975802722883
-7.487281770429173,-6.180392631893983
7.761553706566332,-2.489787207845008
-7.048502418982285,-4.725515195788855
-3.0918921665650707,10.020755181887745
7.73073700631975,-2.533265922149179
7.840619763385443,-2.6850732786815876
-7.0668412197593184,-4.241833525255363
-6.96789888704421,-3.953124467372968
9.73867039192389,2.1051531605110183
-7.245572181322674,-4.168148801363991
-3.0709239812765268,9.862036035636642
8.47446771035351,-1.8723223823746125
-7.784308155958818,-5.984439126377374
9.293817736096704,2.487143259974387
-7.5543118568534995,-5.851731796112647
-7.492312121786419,-6.254104219499684
-3.13598970052646,9.58862264035874
-3.473910156717219,9.694393611122846
-7.6322839490015655,-6.138391807896413
-7.006597632530584,-4.737277497436501
7.828290886482727,-2.3355305115616636
-6.73439051630985,-4.5506689176571795
-7.198170314653928,-4.617841224929168
9.489858659951313,2.3926925974480833
-6.973259323041656,-4.573998411210697
-7.234578900150887,-4.617336566478988
-6.775496495815557,-4.742810036925376
-3.44901539263087,9.842049901511945
9.01008540205715,2.4562330383176545
-7.1096026475078515,-4.588101701149714
-3.4753673889660086,9.885086678940391
-3.0929219669622383,9.970094570834927
-7.0420418158848275,-4.521539751233352
-7.741312073017224,-6.312144685715896
8.033665362082527,-2.079279654813481
-7.156477336284715,-4.253645226875307
-7.523127879817776,-4.363061422867444
7.849767304767292,-1.9547783035258433
7.665574143347799,-1.9496854786531959
7.538449038647964,-2.4381204414211575
-7.134794812149037,-4.2494554599095045
9.033989209407707,2.262203104105855
7.877424193825472,-2.2599133051080025
-3.033687712880708,9.357359170019224
