-0.656613,5.701067,1
-2.577355,8.528221,2
-1.965338,8.141254,2
-2.642510,7.558497,2
-2.368990,7.574940,2
-0.463782,2.756056,1
0.135273,3.815139,1
3.718258,3.503390,3
8.281466,0.364301,4
0.008156,5.167236,1
3.939029,2.788648,3
3.144956,3.370765,3
-0.537937,4.247440,1
-3.118120,8.371348,2
8.074590,0.564029,4
-0.715646,4.689087,1
-1.155472,4.874713,1
3.952613,3.134933,3
0.048435,5.027334,1
-0.536093,5.115798,1
-3.266121,8.476425,2
7.333148,1.058991,4
-0.126881,4.601818,1
-0.139398,3.769387,1
3.576376,3.219993,3
3.183361,2.447209,3
7.151530,0.928466,4
-0.364808,2.548763,1
-0.031674,4.867220,1
0.545262,3.000429,1
-0.113731,2.654478,1
8.488314,1.081530,4
3.944955,3.275859,3
-0.819838,5.527400,1
-1.079538,4.800329,1
0.874041,3.437699,1
8.046803,1.699276,4
-2.693099,8.682490,2
3.507508,3.209731,3
0.124141,3.406336,1
-0.172395,5.425523,1
0.041425,3.225161,1
3.780789,3.310977,3
-3.119022,8.522094,2
-2.930137,8.691443,2
-3.105776,8.512767,2
8.346278,1.021998,4
0.257058,2.546648,1
3.278251,2.755333,3
3.393159,3.406536,3
0.056544,3.046844,1
-2.442286,8.770714,2
3.847216,3.198102,3
-0.605241,3.134557,1
0.147848,4.670533,1
0.084002,2.647585,1
0.437004,3.626117,1
-0.406047,3.404584,1
8.278478,0.421670,4
3.686502,3.399104,3
-2.965100,7.630149,2
7.954303,0.478565,4
3.008340,2.477184,3
-1.002683,4.783105,1
-2.953964,8.631458,2
0.522590,3.007020,1
3.393456,3.363554,3
3.596065,3.228615,3
-0.646741,5.371195,1
2.843973,2.940911,3
7.814871,1.436260,4
7.848175,1.019571,4
7.956497,1.295433,4
7.259295,1.178702,4
8.255129,0.598965,4
7.313592,1.103963,4
8.364001,1.290333,4
-2.204969,8.104751,2
-0.754561,3.399926,1
0.031658,3.712437,1
-2.663462,8.719858,2
-0.441855,3.553004,1
3.051194,2.859473,3
3.666005,2.435590,3
7.768069,1.381206,4
7.940826,1.573332,4
3.668377,2.846130,3
-0.806404,5.315144,1
-0.690203,4.873522,1
3.228063,2.813003,3
3.931989,3.155323,3
-3.299887,8.270397,2
3.395433,3.523482,3
8.242163,0.524582,4
-0.401079,3.377658,1
0.116080,3.444433,1
-0.179684,2.923028,1
-0.617797,4.667619,1
3.372836,3.318853,3
3.357965,2.945520,3
-2.922293,8.463902,2
2.971313,2.881228,3
3.673193,2.842022,3
0.216386,3.195524,1
-0.764139,4.878023,1
3.361058,2.731766,3
-0.009721,3.219059,1
7.322940,1.122455,4
-0.086976,2.830971,1
7.873796,0.856592,4
3.421558,2.772580,3
0.243899,3.235300,1
0.104523,3.513344,1
3.583870,3.059218,3
-2.524352,8.116268,2
8.031954,1.060618,4
3.401928,2.680687,3
-0.668606,5.022740,1
7.704353,1.182215,4
3.383976,2.786066,3
3.330430,3.092325,3
-2.467550,8.181376,2
0.064352,2.942607,1
-0.359510,4.874259,1
3.225085,2.778055,3
3.374391,2.834838,3
0.197326,2.930959,1
-0.609951,4.812215,1
-0.892728,4.939376,1
3.455099,2.815454,3
3.168242,2.790979,3
7.917106,1.115075,4
8.200987,1.210042,4
-0.294935,5.112772,1
-0.190717,5.060231,1
-0.650160,4.765521,1
7.785673,1.243659,4
7.615909,0.923906,4
0.009610,2.938520,1
-0.614545,4.804730,1
0.125728,3.642008,1
3.320355,3.088119,3
8.012952,0.728221,4
-0.485148,5.183354,1
3.423402,3.266570,3
7.569927,0.771210,4
-0.583724,4.915416,1
-0.229140,3.349580,1
-0.762429,4.956919,1
-2.759628,8.085202,2
-0.465921,4.788156,1
-0.516044,4.845677,1
0.033324,3.162121,1
-0.305070,4.889632,1
-0.778695,4.746988,1
3.245586,3.061774,3
-0.424901,5.226604,1
3.712513,2.818927,3
7.774975,0.967216,4
-0.426288,5.117565,1
0.014091,5.149826,1
-0.632714,4.743541,1
7.694603,0.973722,4
-3.072457,8.138185,2
3.655632,2.808820,3
3.361811,2.825351,3
3.567154,2.630730,3
8.047941,1.215117,4
8.033463,0.902186,4
-0.332500,3.144072,1
-2.838288,7.976984,2
-0.083123,3.066807,1
0.045812,3.374359,1
-2.675435,8.326884,2
-0.147288,3.359314,1
0.062422,3.141742,1
-2.844265,8.409972,2
-2.798575,8.452246,2
3.626972,2.674606,3
-0.593476,4.796786,1
-0.737633,4.831054,1
3.882932,3.209782,3
0.248197,3.212409,1
-0.307391,3.205436,1
-2.701122,8.131775,2
7.888659,1.248728,4
7.951144,0.813318,4
3.369553,2.858453,3
8.008687,0.971942,4
8.022728,0.830383,4
0.165724,3.084605,1
-0.066334,2.905279,1
8.330157,0.975022,4
3.340573,3.023974,3
3.527169,3.118646,3
3.212334,3.317529,3
3.295737,3.217463,3
-2.755418,8.107085,2
0.371343,3.171673,1
3.415309,2.857840,3
