-1.671389,5.337566,1
7.248220,-0.635915,2
-7.066412,4.636651,3
-2.099615,10.230272,4
-2.059301,9.426858,4
7.166797,0.019119,2
6.675736,0.025591,2
-6.281175,5.021626,3
0.371931,8.118241,5
-2.814150,9.208973,4
-0.954718,4.283611,1
0.654934,9.279632,5
-1.000468,5.238152,1
-0.529716,4.970161,1
-6.399142,5.367681,3
-6.649769,5.949833,3
-1.708013,9.514784,4
6.684167,-0.406937,2
-1.682825,9.868448,4
-1.187611,4.661759,1
-1.326545,5.327511,1
7.387571,-0.047973,2
-6.362181,5.339617,3
-7.533319,5.232672,3
6.647359,-0.765955,2
-7.187826,5.644405,3
0.597614,8.888353,5
6.821043,0.257984,2
-1.125826,5.202084,1
-2.610339,9.091515,4
-2.154487,10.125847,4
7.223126,0.100446,2
-6.615432,4.741364,3
-1.484443,4.206741,1
6.437624,-0.576622,2
-7.169465,5.368284,3
0.247006,9.182255,5
-1.972127,9.240953,4
-7.241105,4.594743,3
-6.477864,5.171499,3
6.417641,-0.059780,2
-1.966539,9.436596,4
-7.354416,4.941408,3
-7.114475,5.376183,3
-2.255036,9.008239,4
-6.629872,5.539386,3
-2.416685,9.404304,4
7.194186,-0.916237,2
-1.818622,9.098473,4
-7.044839,5.194692,3
0.237292,9.063297,5
-0.801908,4.498289,1
-7.044353,5.200044,3
-1.663956,9.289762,4
-2.282117,8.995639,4
-2.584374,9.940768,4
0.011840,8.860636,5
6.658927,-0.355039,2
-0.836480,4.562750,1
-1.694229,5.040383,1
-6.746553,5.271461,3
-6.880712,4.919351,3
0.861686,8.378823,5
1.191611,8.971153,5
7.012082,-0.793408,2
6.471170,-0.131037,2
-2.643703,9.608438,4
0.188760,8.641633,5
-2.697724,9.659923,4
1.030254,8.520447,5
7.225908,-0.737816,2
0.626837,8.501618,5
0.342425,8.276728,5
0.575107,8.885869,5
0.862393,8.281262,5
6.791000,-0.373882,2
7.081024,0.047181,2
-1.352915,4.913184,1
-1.369210,4.334964,1
-2.259029,9.520245,4
-1.500266,4.767793,1
6.932406,-0.030676,2
-2.022235,9.228820,4
6.870219,-0.250581,2
0.631279,8.685545,5
6.932601,-0.331632,2
6.996778,-0.368101,2
-1.094573,4.649915,1
-2.254155,9.952735,4
6.987752,-0.308625,2
-6.964729,5.412179,3
7.030433,-0.289153,2
-1.305095,4.872136,1
6.759586,-0.052631,2
-1.367543,4.622317,1
-1.429583,4.624309,1
-1.978042,9.474695,4
-6.777667,5.528209,3
-2.428001,9.664815,4
-7.071181,5.137129,3
-1.185091,4.777351,1
-1.292389,4.755448,1
