-1.671389,5.337566,1
7.248220,-0.635915,1
-7.066412,4.636651,1
-2.099615,10.230272,1
-2.059301,9.426858,1
7.166797,0.019119,1
6.675736,0.025591,1
-6.281175,5.021626,1
0.371931,8.118241,1
-2.814150,9.208973,1
-0.954718,4.283611,1
0.654934,9.279632,1
-1.000468,5.238152,1
-0.529716,4.970161,1
-6.399142,5.367681,1
-6.649769,5.949833,1
-1.708013,9.514784,1
6.684167,-0.406937,1
-1.682825,9.868448,1
-1.187611,4.661759,1
-1.326545,5.327511,1
7.387571,-0.047973,1
-6.362181,5.339617,1
-7.533319,5.232672,1
6.647359,-0.765955,1
-7.187826,5.644405,1
0.597614,8.888353,1
6.821043,0.257984,1
-1.125826,5.202084,1
-2.610339,9.091515,1
-2.154487,10.125847,1
7.223126,0.100446,1
-6.615432,4.741364,1
-1.484443,4.206741,1
6.437624,-0.576622,1
-7.169465,5.368284,1
0.247006,9.182255,1
-1.972127,9.240953,1
-7.241105,4.594743,1
-6.477864,5.171499,1
6.417641,-0.059780,1
-1.966539,9.436596,1
-7.354416,4.941408,1
-7.114475,5.376183,1
-2.255036,9.008239,1
-6.629872,5.539386,1
-2.416685,9.404304,1
7.194186,-0.916237,1
-1.818622,9.098473,1
-7.044839,5.194692,1
0.237292,9.063297,1
-0.801908,4.498289,1
-7.044353,5.200044,1
-1.663956,9.289762,1
-2.282117,8.995639,1
-2.584374,9.940768,1
0.011840,8.860636,1
6.658927,-0.355039,1
-0.836480,4.562750,1
-1.694229,5.040383,1
-6.746553,5.271461,1
-6.880712,4.919351,1
0.861686,8.378823,1
1.191611,8.971153,1
6.977063,-0.024985,1
7.012082,-0.793408,1
6.471170,-0.131037,1
-2.643703,9.608438,1
0.188760,8.641633,1
-2.697724,9.659923,1
1.030254,8.520447,1
7.225908,-0.737816,1
0.626837,8.501618,1
0.342425,8.276728,1
0.575107,8.885869,1
0.862393,8.281262,1
7.005190,-0.000232,1
6.791000,-0.373882,1
7.081024,0.047181,1
-1.352915,4.913184,1
-1.369210,4.334964,1
-2.259029,9.520245,1
-1.500266,4.767793,1
6.932406,-0.030676,1
-2.022235,9.228820,1
6.870219,-0.250581,1
0.631279,8.685545,1
6.932601,-0.331632,1
6.996778,-0.368101,1
-1.094573,4.649915,1
-2.254155,9.952735,1
6.987752,-0.308625,1
-6.964729,5.412179,1
7.030433,-0.289153,1
-1.305095,4.872136,1
6.759586,-0.052631,1
-1.367543,4.622317,1
-1.429583,4.624309,1
-1.978042,9.474695,1
-6.777667,5.528209,1
-2.428001,9.664815,1
-7.071181,5.137129,1
-1.185091,4.777351,1
-1.292389,4.755448,1
6.986434,-0.509911,1
6.619960,-0.233463,1
-7.128633,4.997699,1
-7.011934,5.241332,1
-6.985622,5.279813,1
0.588988,8.377794,1
-6.877345,5.538625,1
-6.942795,5.345111,1
7.023396,-0.069707,1
-2.244195,9.408479,1
6.765244,-0.372163,1
0.510958,8.554486,1
-1.235573,4.826650,1
1.036725,8.765062,1
-2.160948,9.439232,1
-2.273614,9.101609,1
6.878739,-0.036384,1
6.929160,-0.335587,1
-2.249400,9.645441,1
-7.086340,5.027709,1
-2.176483,9.380860,1
-1.021370,4.901787,1
-2.070615,9.314100,1
6.863771,-0.462820,1
-1.259994,4.425200,1
7.042255,-0.094259,1
6.953694,-0.263629,1
-6.855157,5.239856,1
-2.301767,9.773455,1
-7.091001,5.225475,1
6.773733,-0.454968,1
-1.286743,4.651162,1
0.914279,8.417162,1
1.118525,8.688508,1
-1.184309,4.961891,1
6.824993,-0.277925,1
-2.168521,9.333714,1
-1.006935,4.941792,1
6.766632,-0.130204,1
7.129824,0.020364,1
-7.176116,5.179199,1
0.777421,8.616931,1
-2.371604,9.401768,1
-1.400738,4.837884,1
-1.957026,9.026960,1
-2.182013,9.426370,1
-7.097560,5.253448,1
-1.446061,5.048691,1
-6.994611,5.252969,1
6.997864,-0.323716,1
0.416826,8.264709,1
0.676545,8.832278,1
-0.955978,5.040618,1
-6.977255,5.449444,1
-6.714741,5.339005,1
0.632223,8.696514,1
-2.088853,9.565191,1
6.777370,-0.186865,1
-1.345617,4.979964,1
-1.053091,4.551614,1
-1.735539,9.568628,1
-2.329017,9.488787,1
6.659621,-0.115988,1
-1.186100,4.586854,1
-2.341599,9.787663,1
-1.449046,5.028485,1
-6.649429,5.485470,1
7.020910,-0.570353,1
-1.429193,4.928736,1
7.208236,-0.243931,1
0.856531,8.731812,1
-1.142683,4.717657,1
-6.694431,5.313332,1
6.605304,-0.315507,1
-1.066496,4.674734,1
-6.905675,5.598110,1
0.843454,8.351924,1
0.696044,8.318872,1
-6.829831,5.288390,1
-1.044225,4.718819,1
-2.450439,9.728427,1
6.973147,-0.613713,1
-1.319352,4.948705,1
6.612233,-0.176142,1
6.831802,-0.342724,1
-1.262457,5.147520,1
0.745800,9.097211,1
-6.584419,5.522595,1
6.703129,0.064370,1
0.851442,8.389671,1
-1.427761,4.813252,1
0.530236,8.778603,1
-6.587708,5.124365,1
6.765088,0.012114,1
-1.505772,4.378726,1
-2.064487,9.941511,1
-2.460062,9.307791,1
0.703971,8.766666,1
-1.813488,9.660832,1
0.657859,8.436838,1
-1.359368,4.395441,1
-1.147409,5.112446,1
1.099793,9.205305,1
0.641197,8.485633,1
-1.276937,4.633005,1
-2.314015,9.519216,1
-1.339178,4.736209,1
-2.314335,9.819391,1
-1.515777,4.858272,1
-2.265108,9.435679,1
6.893556,-0.713595,1
-1.183898,4.512931,1
-6.829881,5.768206,1
-1.501788,5.047290,1
0.373447,8.553903,1
-0.897354,4.548111,1
0.883856,8.694151,1
6.853822,-0.255187,1
0.448569,8.772580,1
0.556895,8.926037,1
1.136110,8.388801,1
7.092116,0.075338,1
-1.321646,4.372704,1
6.805594,-0.181285,1
-7.372885,5.281259,1
-6.571274,5.283928,1
-6.663692,5.803763,1
6.972915,-0.248345,1
6.931797,-0.353398,1
0.940888,8.603938,1
-6.840126,5.147432,1
-2.046066,9.604833,1
-1.534709,4.905955,1
0.893793,8.657915,1
-1.287562,4.841224,1
-0.982684,4.692305,1
-2.486487,9.581562,1
0.644302,9.206949,1
0.895239,8.546925,1
-2.224378,9.580018,1
-6.656697,5.136036,1
-7.033348,4.880816,1
-2.345803,9.056854,1
0.681199,8.700600,1
0.685567,8.486784,1
-2.003923,9.591124,1
7.059330,-0.893953,1
-2.293035,9.712944,1
-2.393156,9.539543,1
-0.963950,4.547256,1
-1.624632,4.398005,1
-1.932855,9.561594,1
0.562133,8.662449,1
-2.356106,9.752087,1
0.547725,8.549446,1
-6.873915,5.207530,1
-2.171674,9.388812,1
-6.840403,5.137854,1
0.604453,8.683469,1
0.564306,8.494422,1
-2.437314,9.275493,1
0.929299,8.755805,1
-1.140860,4.763063,1
6.697499,-0.565660,1
6.867044,-0.209526,1
-1.026182,4.703985,1
-2.146187,9.442616,1
-1.903057,9.686735,1
-6.494296,5.484362,1
-1.021974,4.606393,1
-6.805477,5.166806,1
-7.110546,5.260715,1
0.574339,8.895493,1
-1.264750,4.755280,1
-6.593778,5.303550,1
0.660843,8.387539,1
-2.521877,9.431218,1
-1.049326,4.981145,1
-1.217275,4.609716,1
-1.189239,4.949599,1
-2.082183,9.575608,1
0.528823,8.724763,1
1.136482,8.639311,1
-6.819697,5.346708,1
6.865912,-0.457008,1
-6.979432,5.337424,1
-2.103977,9.844000,1
-6.725212,4.975476,1
6.863038,-0.168540,1
-1.409003,4.549186,1
0.466635,8.828897,1
0.876277,8.795978,1
-1.955273,9.482983,1
6.662701,-0.402584,1
-2.213721,9.631225,1
6.840753,-0.308620,1
1.030945,8.823232,1
0.815925,8.609789,1
-2.386518,9.560903,1
0.750592,8.821267,1
7.090523,-0.208549,1
-7.204646,5.456100,1
-2.497344,9.487875,1
6.796208,-0.475305,1
-1.236660,4.796632,1
-2.142193,9.259226,1
6.705053,-0.223136,1
-1.178872,4.959542,1
0.507785,8.620500,1
-1.671759,4.863479,1
-2.133427,9.511859,1
0.360858,8.586653,1
6.865905,-0.377094,1
6.785847,-0.173523,1
-7.145779,5.462819,1
-1.299289,4.961041,1
-2.591407,9.658846,1
6.823463,-0.522781,1
7.143027,-0.488039,1
-0.776558,4.953835,1
0.989352,8.681584,1
-1.991342,9.824875,1
-1.448078,4.950674,1
-6.835233,5.021193,1
0.309529,8.873672,1
0.938024,8.926207,1
-2.273913,9.709553,1
7.097329,-0.224728,1
-1.610878,4.569039,1
-1.617699,4.795555,1
-1.505533,4.556121,1
6.690175,-0.379018,1
-7.207439,5.334071,1
-1.954614,9.628851,1
-7.175917,5.164513,1
0.417205,8.766264,1
-1.094792,4.563784,1
-2.156819,9.534070,1
-2.098768,9.424623,1
0.534730,8.292305,1
0.502326,8.440929,1
-6.882117,5.016151,1
0.601270,8.542087,1
-2.313032,9.442054,1
-6.985388,5.351462,1
-6.478051,5.411367,1
-1.432158,4.593243,1
-6.982806,5.285864,1
0.583928,9.091277,1
-1.327977,4.515874,1
-0.935250,4.630526,1
-7.075487,5.245287,1
6.917241,-0.485876,1
0.871211,8.420277,1
-2.152362,9.127786,1
6.771678,-0.154419,1
-2.195177,9.527508,1
-2.247113,9.853836,1
-2.308018,9.356274,1
0.740466,8.997478,1
-2.270313,9.372771,1
-6.840861,5.281204,1
-6.966988,5.016959,1
-6.562001,5.524243,1
-1.096185,5.061507,1
0.708474,8.909316,1
6.769140,-0.208351,1
-2.022389,9.619578,1
0.429683,8.519952,1
0.326790,8.506804,1
1.056345,8.479050,1
-6.775101,5.306128,1
-1.204805,4.724435,1
-0.957205,4.731185,1
-6.794400,5.411558,1
-1.430837,4.821770,1
-2.389076,9.302325,1
-6.684889,4.876808,1
-7.399661,5.157998,1
0.499531,8.574708,1
-1.391336,4.521645,1
-1.189901,4.989361,1
6.862062,-0.167586,1
-1.237965,4.755367,1
0.722843,8.483670,1
-1.111845,4.741644,1
0.741221,8.689145,1
0.656903,8.823758,1
6.680701,-0.028006,1
0.583148,8.717278,1
-2.451950,9.408154,1
-1.221887,4.748154,1
7.045322,-0.410520,1
-1.159932,5.143203,1
-2.562904,9.467840,1
6.979791,-0.509116,1
-7.103922,4.959082,1
-2.212621,9.833266,1
0.793358,8.745097,1
-7.015207,5.459169,1
-1.404089,4.592115,1
-2.532685,9.918055,1
-2.063291,9.543658,1
-6.874380,5.329353,1
-1.387307,4.969446,1
7.103829,-0.356035,1
0.697802,9.135829,1
6.834439,-0.005666,1
-7.012236,5.363255,1
0.557094,8.587760,1
-2.140388,9.170620,1
0.658570,8.807204,1
0.947331,8.618183,1
-1.163287,4.540632,1
-1.225826,4.849825,1
-1.295748,4.962915,1
-1.584869,4.879615,1
-1.919206,9.552027,1
0.685140,9.194446,1
0.934792,8.962444,1
0.408703,8.725626,1
-1.992784,9.623177,1
-6.846301,5.520705,1
7.066596,-0.349233,1
-2.161423,9.674949,1
0.778051,9.239332,1
-1.794511,9.245737,1
-1.193398,4.634050,1
6.886379,-0.193934,1
0.460004,8.667295,1
-2.532486,9.318647,1
6.962869,-0.272329,1
7.125581,-0.418421,1
6.695684,-0.471025,1
-1.287296,4.607975,1
-6.614297,4.851013,1
6.724327,-0.648224,1
-1.925623,9.639120,1
-7.029872,5.442663,1
6.816658,-0.506509,1
-7.070965,5.024415,1
-1.939462,9.621256,1
0.554481,8.658742,1
-2.587574,9.513521,1
-1.167001,4.633381,1
6.921904,-0.473412,1
-6.830014,5.386491,1
0.638976,8.552329,1
-6.813539,5.232344,1
0.742695,8.435119,1
-6.908816,5.311738,1
7.080328,-0.493344,1
0.786059,8.191533,1
-1.056062,4.903091,1
0.693364,8.678095,1
0.371493,8.419478,1
-7.092221,5.087300,1
-6.840404,5.142134,1
6.853747,-0.680790,1
-6.999271,5.310554,1
-1.282848,4.678033,1
-1.920519,9.497365,1
-1.155485,4.582257,1
0.333475,8.743764,1
0.628827,8.448709,1
-6.823209,5.492352,1
-2.391866,9.575777,1
0.680479,8.275030,1
0.825561,8.951774,1
-6.898925,5.488615,1
0.989131,8.966170,1
-2.152102,9.450405,1
-0.964144,4.474919,1
-6.573545,5.329249,1
-2.149772,9.560748,1
7.049767,-0.515117,1
-6.966404,5.366876,1
-7.044146,5.254852,1
-1.355259,4.924344,1
-7.213911,5.453031,1
0.778171,8.491790,1
0.429818,8.806053,1
-2.082056,9.529709,1
-1.248037,4.900911,1
-6.970468,5.540319,1
-1.138735,4.901300,1
-7.057333,4.966851,1
-6.872670,5.459152,1
0.706910,8.504819,1
-1.439868,4.844140,1
-6.897318,5.703395,1
-6.986675,5.347074,1
-1.199955,4.446965,1
6.657325,-0.205399,1
-6.779344,5.187491,1
0.395348,8.916228,1
6.863085,-0.353439,1
7.083875,0.006540,1
0.797015,8.992619,1
-1.917302,9.623049,1
-1.291842,4.491911,1
-1.051749,4.755069,1
0.746566,8.810187,1
-1.324888,4.539288,1
6.854387,-0.314027,1
-1.180174,4.639883,1
-2.019436,9.641437,1
0.700034,8.803432,1
6.655263,-0.118836,1
0.648960,8.386850,1
-1.079244,4.598451,1
0.561697,8.354915,1
6.696083,-0.601581,1
-1.390413,4.822052,1
-7.131100,5.350709,1
7.007966,-0.253600,1
1.079069,8.975501,1
-1.504177,4.802100,1
-1.070670,4.527711,1
-1.538958,4.255953,1
0.686933,8.817036,1
-7.103491,5.142454,1
0.751976,8.993638,1
-2.153289,9.486408,1
6.677619,-0.520942,1
6.618792,-0.132728,1
0.456539,8.666093,1
-1.366258,5.143825,1
-1.197377,4.685292,1
-0.817502,4.750111,1
-2.470155,9.735504,1
-7.254106,5.422128,1
0.777927,8.677031,1
0.646281,9.155558,1
0.461759,8.734540,1
-1.190158,4.383603,1
-2.410419,9.492800,1
0.705841,8.864378,1
-0.995046,4.645656,1
-6.759701,5.511888,1
-6.825435,5.243779,1
6.820387,-0.499228,1
6.782969,-0.588803,1
-1.044751,4.832795,1
-1.102648,4.736356,1
6.786258,-0.258615,1
-6.728670,5.457934,1
-1.570716,4.792406,1
-1.189305,4.909080,1
-6.720765,5.395321,1
-1.192962,4.546426,1
0.654331,8.412747,1
-6.743202,5.163841,1
0.686373,8.822635,1
0.782821,8.948187,1
-1.118280,4.948685,1
6.900321,-0.005464,1
6.925362,-0.637004,1
0.791468,8.554536,1
0.650967,8.773465,1
7.195613,-0.335399,1
-2.143581,9.257956,1
-1.213568,4.783585,1
-1.294384,4.646281,1
6.834588,-0.156271,1
0.842308,8.735943,1
-7.020154,5.201553,1
-7.013295,5.289782,1
-0.974245,4.870049,1
6.964671,-0.176423,1
-1.168633,4.633222,1
6.842461,-0.364041,1
-2.092589,9.660169,1
-2.398198,9.565327,1
-2.301979,9.642958,1
-1.968234,9.163118,1
-2.046544,9.137589,1
-2.104939,10.043087,1
-2.049491,9.254246,1
6.858390,-0.522182,1
-7.224188,5.396605,1
0.644753,8.860698,1
0.459586,8.468418,1
-2.111593,9.595260,1
-1.966601,9.368884,1
-6.839741,5.181618,1
7.067937,-0.153153,1
6.835511,-0.027755,1
-6.497385,5.401299,1
-0.953475,4.785088,1
6.875229,-0.308173,1
-6.514763,5.422672,1
-6.718213,5.149484,1
-2.208863,9.697778,1
6.598425,-0.082312,1
0.763848,8.574862,1
0.322776,8.496536,1
-1.395021,5.061155,1
0.437630,8.633677,1
6.888909,-0.485671,1
7.194634,-0.068470,1
-2.396337,9.578863,1
-2.120165,9.629078,1
0.708708,9.140500,1
0.799974,8.681933,1
-2.130929,9.730301,1
-0.818189,4.897163,1
-6.960313,5.441069,1
0.515119,9.026378,1
-7.058730,5.387368,1
